id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0325-004,MUKIM BUNGA TANJONG,BUNGA TANJONG,bunga-tanjong-0325-004,0325-004,5.468,101.83
0325-001,MUKIM JELI,JELI,jeli-0325-001,0325-001,5.751,101.88
0325-003,MUKIM JELI TEPI SUNGAI,JELI TEPI SUNGAI,jeli-tepi-sungai-0325-003,0325-003,5.659,101.87
0325-005,MUKIM KALAI,KALAI,kalai-0325-005,0325-005,5.752,101.734
0325-002,MUKIM KUALA BALAH,KUALA BALAH,kuala-balah-0325-002,0325-002,5.46,101.903
0325-006,MUKIM LUBOK BONGOR,LUBOK BONGOR,lubok-bongor-0325-006,0325-006,5.555,101.802
