id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
11156-004,MUKIM ALUR LIMBAT,ALUR LIMBAT,alur-limbat-11156-004,11156-004,5.203,103.075
11156-001,MUKIM BUKIT PAYUNG,BUKIT PAYUNG,bukit-payung-11156-001,11156-001,5.194,103.115
11156-005,MUKIM JERUNG,JERUNG,jerung-11156-005,11156-005,5.115,103.157
11156-007,MUKIM MERCANG,MERCANG,mercang-11156-007,11156-007,4.957,103.288
11156-002,PEKAN BUKIT PAYUNG,PEKAN BUKIT PAYUNG,pekan-bukit-payung-11156-002,11156-002,5.233,103.102
11156-003,PEKAN MARANG,PEKAN MARANG,pekan-marang-11156-003,11156-003,5.204,103.207
11156-006,MUKIM PULAU KERENGGA,PULAU KERENGGA,pulau-kerengga-11156-006,11156-006,5.108,103.182
11156-008,MUKIM RUSILA,RUSILA,rusila-11156-008,11156-008,5.209,103.193
