id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
13113-008,IBAU LAND DISTRICT,IBAU LAND DISTRICT,ibau-land-district-13113-008,13113-008,2.047,112.71
13113-005,KAPIT TOWN DISTRICT,KAPIT TOWN DISTRICT,kapit-town-district-13113-005,13113-005,2.015,112.943
13113-007,MENUAN LAND DISTRICT,MENUAN LAND DISTRICT,menuan-land-district-13113-007,13113-007,2.039,112.956
13113-004,METAH LAND DISTRICT,METAH LAND DISTRICT,metah-land-district-13113-004,13113-004,2.429,113.252
13113-003,OYAN LAND DISTRICT,OYAN LAND DISTRICT,oyan-land-district-13113-003,13113-003,2.155,113.181
13113-002,PELAGUS LAND DISTRICT,PELAGUS LAND DISTRICT,pelagus-land-district-13113-002,13113-002,2.226,113.067
13113-001,RIRONG LAND DISTRICT,RIRONG LAND DISTRICT,rirong-land-district-13113-001,13113-001,2.295,113.264
13113-006,SUAU LAND DISTRICT,SUAU LAND DISTRICT,suau-land-district-13113-006,13113-006,1.989,113.139
