id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0537-011,BANDAR KUALA KLAWANG,BANDAR KUALA KLAWANG,bandar-kuala-klawang-0537-011,0537-011,2.939,102.07
0537-002,MUKIM GLAMI LEMI,GLAMI LEMI,glami-lemi-0537-002,0537-002,3.002,102.076
0537-005,MUKIM KENABOI,KENABOI,kenaboi-0537-005,0537-005,3.144,102.041
0537-001,MUKIM KUALA KLAWANG,KUALA KLAWANG,kuala-klawang-0537-001,0537-001,2.923,102.075
0537-008,PEKAN KUALA KLAWANG,PEKAN KUALA KLAWANG,pekan-kuala-klawang-0537-008,0537-008,2.952,102.063
0537-015,PEKAN PERTANG,PEKAN PERTANG,pekan-pertang-0537-015,0537-015,2.959,102.219
0537-007,PEKAN PETALING,PEKAN PETALING,pekan-petaling-0537-007,0537-007,2.998,101.967
0537-014,PEKAN SIMPANG DURIAN,PEKAN SIMPANG DURIAN,pekan-simpang-durian-0537-014,0537-014,3.1,102.222
0537-006,PEKAN SIMPANG PERTANG,PEKAN SIMPANG PERTANG,pekan-simpang-pertang-0537-006,0537-006,2.945,102.257
0537-016,PEKAN SUNGAI MUNTOH,PEKAN SUNGAI MUNTOH,pekan-sungai-muntoh-0537-016,0537-016,3.02,102.081
0537-009,PEKAN TITI,PEKAN TITI,pekan-titi-0537-009,0537-009,2.991,102.071
0537-012,MUKIM PERADONG,PERADONG,peradong-0537-012,0537-012,2.971,102.119
0537-010,MUKIM PERTANG,PERTANG,pertang-0537-010,0537-010,2.997,102.224
0537-004,MUKIM TRIANG ILIR,TRIANG ILIR,triang-ilir-0537-004,0537-004,3.106,102.198
0537-013,MUKIM ULU KLAWANG,ULU KLAWANG,ulu-klawang-0537-013,0537-013,2.891,102.023
0537-003,MUKIM ULU TRIANG,ULU TRIANG,ulu-triang-0537-003,0537-003,2.967,102.024
