id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0329-002,MUKIM BAKAR,BAKAR,bakar-0329-002,0329-002,5.75,102.246
0329-020,BANDAR MACHANG,BANDAR MACHANG,bandar-machang-0329-020,0329-020,5.764,102.213
0329-007,MUKIM DEWAN,DEWAN,dewan-0329-007,0329-007,5.798,102.258
0329-022,MUKIM GADING GALOH,GADING GALOH,gading-galoh-0329-022,0329-022,5.871,102.25
0329-010,MUKIM JAKAR,JAKAR,jakar-0329-010,0329-010,5.721,102.193
0329-019,MUKIM JOH,JOH,joh-0329-019,0329-019,5.835,102.197
0329-012,MUKIM KELAWEH,KELAWEH,kelaweh-0329-012,0329-012,5.786,102.181
0329-023,MUKIM KERAWANG,KERAWANG,kerawang-0329-023,0329-023,5.889,102.205
0329-013,MUKIM KERILLA,KERILLA,kerilla-0329-013,0329-013,5.667,102.127
0329-016,MUKIM KUALA KERAK,KUALA KERAK,kuala-kerak-0329-016,0329-016,5.686,102.169
0329-015,MUKIM LABOK,LABOK,labok-0329-015,0329-015,5.817,102.236
0329-004,MUKIM LIMAU HANTU,LIMAU HANTU,limau-hantu-0329-004,0329-004,5.748,102.188
0329-014,MUKIM MACHANG,MACHANG,machang-0329-014,0329-014,5.769,102.218
0329-018,MUKIM PADANG KEMUNCHUT,PADANG KEMUNCHUT,padang-kemunchut-0329-018,0329-018,5.691,102.191
0329-001,MUKIM PEK,PEK,pek-0329-001,0329-001,5.681,102.216
0329-009,PEKAN TEMANGAN,PEKAN TEMANGAN,pekan-temangan-0329-009,0329-009,5.703,102.152
0329-021,MUKIM PEMANOK,PEMANOK,pemanok-0329-021,0329-021,5.737,102.227
0329-006,MUKIM PULAI CHONDONG,PULAI CHONDONG,pulai-chondong-0329-006,0329-006,5.878,102.22
0329-011,MUKIM RAJA,RAJA,raja-0329-011,0329-011,5.693,102.211
0329-017,MUKIM TEMANGAN,TEMANGAN,temangan-0329-017,0329-017,5.673,102.131
0329-008,MUKIM TENGAH,TENGAH,tengah-0329-008,0329-008,5.713,102.206
0329-003,MUKIM TOK BOK,TOK BOK,tok-bok-0329-003,0329-003,5.846,102.232
0329-005,MUKIM ULU SAT,ULU SAT,ulu-sat-0329-005,0329-005,5.737,102.341
