id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
11157-006,MUKIM BINJAI,BINJAI,binjai-11157-006,11157-006,5.319,102.747
11157-003,MUKIM CALUK,CALUK,caluk-11157-003,11157-003,5.473,102.839
11157-004,MUKIM GUNTUNG,GUNTUNG,guntung-11157-004,11157-004,5.579,102.713
11157-002,MUKIM HULU NERUS,HULU NERUS,hulu-nerus-11157-002,11157-002,5.332,102.839
11157-005,MUKIM HULU SETIU,HULU SETIU,hulu-setiu-11157-005,11157-005,5.465,102.704
11157-001,MUKIM MERANG,MERANG,merang-11157-001,11157-001,5.496,102.929
