id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0859-001,BANDAR GOPENG,BANDAR GOPENG,bandar-gopeng-0859-001,0859-001,4.474,101.165
0859-005,BANDAR KAMPAR,BANDAR KAMPAR,bandar-kampar-0859-005,0859-005,4.309,101.153
0859-004,MUKIM KAMPAR,KAMPAR,kampar-0859-004,0859-004,4.387,101.221
0859-006,PEKAN KOTA BAHARU,PEKAN KOTA BAHARU,pekan-kota-baharu-0859-006,0859-006,4.399,101.078
0859-002,PEKAN MALIM NAWAR,PEKAN MALIM NAWAR,pekan-malim-nawar-0859-002,0859-002,4.351,101.116
0859-003,MUKIM TEJA,TEJA,teja-0859-003,0859-003,4.453,101.216
