id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
13130-007,ARIP LAND DISTRICT,ARIP LAND DISTRICT,arip-land-district-13130-007,13130-007,2.725,112.684
13130-005,BULOH LAND DISTRICT,BULOH LAND DISTRICT,buloh-land-district-13130-005,13130-005,2.581,112.484
13130-003,GIGIS LAND DISTRICT,GIGIS LAND DISTRICT,gigis-land-district-13130-003,13130-003,2.516,112.28
13130-001,LALAI LAND DISTRICT,LALAI LAND DISTRICT,lalai-land-district-13130-001,13130-001,2.201,112.461
13130-006,PELUGAU LAND DISTRICT,PELUGAU LAND DISTRICT,pelugau-land-district-13130-006,13130-006,2.525,112.66
13130-004,SELANGAU LAND DISTRICT,SELANGAU LAND DISTRICT,selangau-land-district-13130-004,13130-004,2.346,112.582
13130-002,SPAPA LAND DISTRICT,SPAPA LAND DISTRICT,spapa-land-district-13130-002,13130-002,2.394,112.142
