id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
13134-004,ANGKUAH LAND DISTRICT,ANGKUAH LAND DISTRICT,angkuah-land-district-13134-004,13134-004,1.666,112.588
13134-002,BANGKIT LAND DISTRICT,BANGKIT LAND DISTRICT,bangkit-land-district-13134-002,13134-002,1.797,112.609
13134-005,KATIBAS LAND DISTRICT,KATIBAS LAND DISTRICT,katibas-land-district-13134-005,13134-005,2.065,112.482
13134-003,PLANDOK LAND DISTRICT,PLANDOK LAND DISTRICT,plandok-land-district-13134-003,13134-003,1.569,112.199
13134-001,SONG TOWN DISTRICT,SONG TOWN DISTRICT,song-town-district-13134-001,13134-001,2.01,112.549
