id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0107-006,MUKIM AYER HITAM,AYER HITAM,ayer-hitam-0107-006,0107-006,2.005,102.78
0107-011,BANDAR BANDAR MAHARANI,BANDAR BANDAR MAHARANI,bandar-bandar-maharani-0107-011,0107-011,2.048,102.573
0107-007,BANDAR BUKIT KEPONG,BANDAR BUKIT KEPONG,bandar-bukit-kepong-0107-007,0107-007,2.346,102.829
0107-012,BANDAR PARIT BUNGA,BANDAR PARIT BUNGA,bandar-parit-bunga-0107-012,0107-012,2.074,102.551
0107-003,MUKIM BUKIT KEPONG,BUKIT KEPONG,bukit-kepong-0107-003,0107-003,2.366,102.892
0107-014,MUKIM GRISEK,GRISEK,grisek-xx-1753,0107-014,2.213,102.68
0107-001,MUKIM JALAN BAKRI,JALAN BAKRI,jalan-bakri-0107-001,0107-001,2.05,102.636
0107-002,MUKIM JORAK,JORAK,jorak-0107-002,0107-002,2.14,102.732
0107-009,MUKIM LENGA,LENGA,lenga-0107-009,0107-009,2.248,102.81
0107-005,MUKIM MACHAP,MACHAP,machap-0107-005,0107-005,2.143,102.72
0107-004,MUKIM PARIT BAKAR,PARIT BAKAR,parit-bakar-0107-004,0107-004,2.008,102.632
0107-008,MUKIM PARIT JAWA,PARIT JAWA,parit-jawa-0107-008,0107-008,1.994,102.691
0107-013,PEKAN GRISEK,PEKAN GRISEK,pekan-grisek-xx-719,0107-013,2.208,102.71
0107-010,MUKIM SUNGAI BALANG,SUNGAI BALANG,sungai-balang-0107-010,0107-010,1.907,102.749
