id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
13131-015,15 MILE(SIMANGGANG ROAD) TOWN DISTRICT,15 MILE(SIMANGGANG ROAD) TOWN DISTRICT,15-milesimanggang-road-town-district-13131-015,13131-015,1.384,110.377
13131-007,17.5 MILE(SIMANGGANG ROAD) TOWN DISTRICT,17.5 MILE(SIMANGGANG ROAD) TOWN DISTRICT,175-milesimanggang-road-town-district-13131-007,13131-007,1.362,110.407
13131-016,19 MILE(SIMANGGANG ROAD) TOWN DISTRICT,19 MILE(SIMANGGANG ROAD) TOWN DISTRICT,19-milesimanggang-road-town-district-13131-016,13131-016,1.34,110.408
13131-019,24 MILE(SIMANGGANG ROAD) TOWN DISTRICT,24 MILE(SIMANGGANG ROAD) TOWN DISTRICT,24-milesimanggang-road-town-district-13131-019,13131-019,1.273,110.431
13131-017,29th MILE(SIMANGGANG ROAD) TOWN DISTRICT,29th MILE(SIMANGGANG ROAD) TOWN DISTRICT,29th-milesimanggang-road-town-district-13131-017,13131-017,1.255,110.476
13131-004,32nd MILE(SIMANGGANG ROAD) TOWN DISTRICT,32nd MILE(SIMANGGANG ROAD) TOWN DISTRICT,32nd-milesimanggang-road-town-district-13131-004,13131-004,1.227,110.513
13131-002,BALAI RINGIN TOWN DISTRICT,BALAI RINGIN TOWN DISTRICT,balai-ringin-town-district-13131-002,13131-002,1.05,110.756
13131-011,BERATOK TOWN DISTRICT,BERATOK TOWN DISTRICT,beratok-town-district-13131-011,13131-011,1.315,110.411
13131-006,BUKAR-SADONG LAND DISTRICT,BUKAR-SADONG LAND DISTRICT,bukar-sadong-land-district-13131-006,13131-006,1.227,110.519
13131-020,MELIKIN LAND DISTRICT,MELIKIN LAND DISTRICT,melikin-land-district-13131-020,13131-020,1.048,110.696
13131-001,PANGKALAN KUT TOWN DISTRICT,PANGKALAN KUT TOWN DISTRICT,pangkalan-kut-town-district-13131-001,13131-001,1.225,110.384
13131-009,SENTAH-SEGU LAND DISTRICT,SENTAH-SEGU LAND DISTRICT,sentah-segu-land-district-13131-009,13131-009,1.323,110.363
13131-012,SERIAN TOWN DISTRICT,SERIAN TOWN DISTRICT,serian-town-district-13131-012,13131-012,1.166,110.567
13131-003,SIBURAN TOWN DISTRICT,SIBURAN TOWN DISTRICT,siburan-town-district-13131-003,13131-003,1.356,110.403
13131-013,SUNGAI MERAH TOWN  DISTRICT,SUNGAI MERAH TOWN  DISTRICT,sungai-merah-town-district-13131-013,13131-013,1.314,110.493
13131-010,SUNGAI MERANG TOWN DISTRICT,SUNGAI MERANG TOWN DISTRICT,sungai-merang-town-district-13131-010,13131-010,1.309,110.495
13131-005,SUNGAI PALAH TOWN DISTRICT,SUNGAI PALAH TOWN DISTRICT,sungai-palah-town-district-13131-005,13131-005,1.284,110.483
13131-018,TAPAH TOWN DISTRICT,TAPAH TOWN DISTRICT,tapah-town-district-13131-018,13131-018,1.3,110.414
13131-014,TEBAKANG TOWN DISTRICT,TEBAKANG TOWN DISTRICT,tebakang-town-district-13131-014,13131-014,1.104,110.509
13131-008,TIANG BEKAP TOWN DISTRICT,TIANG BEKAP TOWN DISTRICT,tiang-bekap-town-district-13131-008,13131-008,1.208,110.365
