id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0110-004,MUKIM API-API,API-API,api-api-xx-389,0110-004,2.185,102.655
0110-001,BANDAR BUKIT KANGKAR,BANDAR BUKIT KANGKAR,bandar-bukit-kangkar-xx-023,0110-001,2.172,102.555
0110-007,BANDAR SEROM,BANDAR SEROM,bandar-serom-xx-1461,0110-007,2.164,102.586
0110-005,BANDAR SUNGAI MATI,BANDAR SUNGAI MATI,bandar-sungai-mati-xx-765,0110-005,2.147,102.563
0110-008,BANDAR TANGKAK,BANDAR TANGKAK,bandar-tangkak-xx-1770,0110-008,2.268,102.539
0110-006,PEKAN ASAHAN,PEKAN ASAHAN,pekan-asahan-xx-979,0110-006,2.393,102.546
0110-002,MUKIM SEROM,SEROM,serom-xx-087,0110-002,2.168,102.592
0110-003,MUKIM TANGKAK,TANGKAK,tangkak-xx-164,0110-003,2.339,102.562
