id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
13135-013,BAKONG TOWN DISTRICT,BAKONG TOWN DISTRICT,bakong-town-district-13135-013,13135-013,1.327,111.307
13135-011,BANTING TOWN DISTRICT,BANTING TOWN DISTRICT,banting-town-district-13135-011,13135-011,1.284,111.205
13135-010,BATU LINTANG TOWN DISTRICT,BATU LINTANG TOWN DISTRICT,batu-lintang-town-district-13135-010,13135-010,1.019,111.552
13135-007,BIJAT LAND DISTRICT,BIJAT LAND DISTRICT,bijat-land-district-13135-007,13135-007,1.289,111.324
13135-012,KLAUH LAND DISTRICT,KLAUH LAND DISTRICT,klauh-land-district-13135-012,13135-012,1.134,111.39
13135-002,LESONG LAND DISTRICT,LESONG LAND DISTRICT,lesong-land-district-13135-002,13135-002,1.288,111.256
13135-004,LINGGA TOWN DISTRICT,LINGGA TOWN DISTRICT,lingga-town-district-13135-004,13135-004,1.352,111.169
13135-008,MELUGU TOWN DISTRICT,MELUGU TOWN DISTRICT,melugu-town-district-13135-008,13135-008,1.117,111.427
13135-009,PANTU TOWN DISTRICT,PANTU TOWN DISTRICT,pantu-town-district-13135-009,13135-009,1.14,111.118
13135-006,SABU TOWN DISTRICT,SABU TOWN DISTRICT,sabu-town-district-13135-006,13135-006,1.193,111.474
13135-001,SELANJAN LAND DISTRICT,SELANJAN LAND DISTRICT,selanjan-land-district-13135-001,13135-001,1.149,111.252
13135-003,SILANTEK LAND DISTRICT,SILANTEK LAND DISTRICT,silantek-land-district-13135-003,13135-003,1.14,111.039
13135-014,SIMANGGANG TOWN DISTRICT,SIMANGGANG TOWN DISTRICT,simanggang-town-district-13135-014,13135-014,1.238,111.464
13135-005,UNDUP LAND DISTRICT,UNDUP LAND DISTRICT,undup-land-district-13135-005,13135-005,1.124,111.525
