id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
0771-011,MUKIM 12,12,12-xx-375,0771-011,5.316,100.396
0771-006,MUKIM 13,13,13-0771-006,0771-006,5.372,100.409
0771-005,MUKIM 14,14,14-0771-005,0771-005,5.331,100.411
0771-004,MUKIM 15,15,15-0771-004,0771-004,5.345,100.4
0771-003,MUKIM 16,16,16-0771-003,0771-003,5.354,100.399
0771-002,MUKIM 19,19,19-0771-002,0771-002,5.428,100.506
0771-008,MUKIM 20,20,20-0771-008,0771-008,5.416,100.474
0771-007,MUKIM 21,21,21-0771-007,0771-007,5.438,100.456
0771-010,MUKIM 5,5,5-xx-132,0771-010,5.334,100.383
0771-001,MUKIM 6,6,6-0771-001,0771-001,5.367,100.405
0771-009,BANDAR BUKIT MERTAJAM,BANDAR BUKIT MERTAJAM,bandar-bukit-mertajam-0771-009,0771-009,5.361,100.464
